D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT_개별국제교통비제외2,C문화서1인대체,C오락및1인대체,C미용서1인대체,weight,동행자유형,국가명,여가체험비율,log_총액,year
1,5,2,,,,,,6.0,,,1,1,787.8093548387096,1,1,1,1571.14832834922,친구,중국,0.003808027896056398,6.669256125102898,2024
1,6,2,,,,,,6.0,,,1,1,1660.586013986014,1,1,1,1919.30366620771,친구,중국,0.0018065911519987467,7.414925839527025,2024
1,5,1,1.0,,,,,,,,3,1,482.65,1,1,1,1084.78596043846,혼자,중국,0.006215684243240443,6.179291753294624,2024
1,5,2,,,,,,6.0,,,3,1,413.70000000000005,1,1,1,1865.68904349995,친구,중국,0.00725163161711385,6.025141073467366,2024
1,31,1,1.0,,,,,,,,1,1,2897.0939393939393,1,1,1,1084.78596043846,혼자,중국,0.0010355204431609106,7.971463423682679,2024
1,5,2,,,,4.0,,,,,1,1,1127.6197916666667,1,1,3,1571.14832834922,가족,중국,0.004434118695814838,7.027864311113828,2024
18,15,2,,,,,5.0,,,,1,1,1356.083309352518,1,1,1,429.865527744812,가족,독일,0.0022122534650414615,7.212355904188733,2024
18,16,1,1.0,,,,,,,,1,1,3688.07943127962,1,1,1,163.700940781776,혼자,독일,0.0008134315043640795,8.212861122210175,2024
18,24,2,,,,,,6.0,,,1,1,2145.5713043478263,2,1,1,193.241583469311,친구,독일,0.0018643053213353127,7.671161138252589,2024
18,90,2,,,,,,6.0,,,1,1,3161.58,4,1,1,115.90769544836301,친구,독일,0.0018977852845729034,8.05882718162261,2024
18,28,2,,,,,,6.0,,,1,1,3541.2402402402395,1,1,1,115.90769544836301,친구,독일,0.0008471608240271433,8.172232295119818,2024
2,3,2,,2.0,,,,,,,2,1,784.0,1,1,1,1937.35661819387,가족,일본,0.003826530612244898,6.664409020350408,2024
18,15,2,,,3.0,,5.0,,,,1,1,575.0332369942196,2,1,1,163.700940781776,가족,독일,0.00695611965128932,6.354427842595002,2024
3,7,2,,2.0,,4.0,,,,,1,1,1223.348369188064,2,1,1,1264.48452843874,가족,대만,0.003269714580692006,7.109346943194399,2024
16,5,2,,,,,5.0,,,,1,1,960.4500000000003,1,1,1,435.184634373464,가족,영국,0.0031235358425737926,6.867401924632921,2024
16,8,2,,,,,,6.0,,,1,1,518.643,3,1,1,264.342775464599,친구,영국,0.009640542723993189,6.251215785209104,2024
4,4,2,,2.0,,4.0,,,,,1,1,664.0,2,1,4,1765.57252730457,가족,미국,0.010542168674698794,6.498282149476434,2024
3,7,2,,,,4.0,,,,,1,1,2393.1613110539843,2,1,1,1001.95086886979,가족,대만,0.0016714293271933014,7.7803704951868005,2024
3,5,2,,,3.0,,5.0,,,,1,1,972.3473451327433,1,2,1,1314.12037430842,가족,대만,0.004113756282693328,6.879713091585405,2024
4,7,2,,2.0,3.0,4.0,5.0,,,,1,1,718.320382546324,1,1,1,680.5417675985141,가족,미국,0.004176409402954025,6.576915684769383,2024
3,9,2,,,,,,6.0,,,1,1,4696.347252747252,1,1,1,1001.95086886979,친구,대만,0.0006387943306886156,8.45454030527046,2024
3,4,2,,2.0,,4.0,5.0,,,,3,1,2472.0,1,1,1,992.102279667606,가족,대만,0.0012135922330097086,7.812782818577581,2024
3,6,2,,,,,,6.0,,,1,1,1657.7737226277375,1,1,1,992.102279667606,친구,대만,0.0018096559011954293,7.413230850282457,2024
2,4,2,,,,,,6.0,,,1,2,838.4000000000001,1,1,1,1558.5755835549999,친구,일본,0.0035782442748091598,6.731495313566778,2024
2,6,1,1.0,,,,,,,,1,1,1056.0,1,1,3,2011.49858767912,혼자,일본,0.004734848484848485,6.962243464266207,2024
16,8,2,,2.0,,,,,,,1,1,779.4929999999999,2,2,1,255.490446452175,가족,영국,0.006414425787017972,6.658643708342051,2024
5,6,2,,,3.0,,5.0,,,,1,1,1031.4516129032259,1,1,1,965.934844159949,가족,홍콩,0.0029085222830336197,6.938722421961897,2024
2,5,1,1.0,,,,,,,,2,2,800.0,1,1,1,2011.49858767912,혼자,일본,0.00375,6.684611727667927,2024
4,8,1,1.0,,,,,,,,1,1,2467.432950191571,3,1,1,680.5417675985141,혼자,미국,0.0020263975155279503,7.810933597763797,2024
4,7,2,,2.0,,4.0,,,,,1,1,1573.0088495575221,3,1,1,1020.0828570362702,가족,미국,0.003178621659634318,7.360745528953147,2024
4,4,2,,2.0,,4.0,,,,,1,1,518.0,2,1,1,1020.0828570362702,가족,미국,0.007722007722007722,6.249975242259483,2024
2,2,2,,,,,,,7.0,,1,1,1139.2,1,1,1,1820.01143783401,직장동료,일본,0.0026334269662921348,7.0380815406577115,2024
2,4,2,,,3.0,,,,,,1,1,413.1645569620253,2,1,1,923.7222399989549,가족,일본,0.009681372549019608,6.023845956611022,2024
2,3,2,,,3.0,,,,,,2,1,1246.72,1,1,1,1558.5755835549999,가족,일본,0.0024063141683778235,7.128271381574061,2024
2,4,2,,,,4.0,,,,,1,1,684.8000000000001,1,1,1,1937.35661819387,가족,일본,0.004380841121495327,6.529126824827532,2024
7,8,2,,,,,,6.0,,,1,1,2183.0,2,3,1,682.069500056078,친구,베트남,0.002748511223087494,7.688455356549944,2024
7,5,2,,2.0,,4.0,,,,,3,1,1017.9,1,1,1,633.5440726755791,가족,베트남,0.0029472443265546717,6.925496960458294,2024
2,3,2,,,,4.0,5.0,6.0,,,2,1,704.0,2,1,1,1937.35661819387,가족,일본,0.005681818181818182,6.556778356158042,2024
2,3,2,,,,4.0,,,,,2,1,864.0,2,1,1,1937.35661819387,가족,일본,0.004629629629629629,6.761572768804055,2024
7,5,2,,,3.0,,5.0,,,,3,1,927.576,1,1,1,558.740244179651,가족,베트남,0.0032342363321172605,6.832574731825443,2024
2,3,2,,2.0,,,,,,,2,1,822.7200000000001,2,1,1,1820.01143783401,가족,일본,0.004861921431349669,6.712615924077525,2024
2,3,2,,,3.0,,,,,,1,1,262.9885057471264,1,1,1,923.7222399989549,가족,일본,0.011407342657342659,5.572110326839151,2024
7,9,2,,2.0,,,,,,,3,1,2237.43,1,1,1,682.069500056078,가족,베트남,0.0013408240704737132,7.713083164743426,2024
7,6,2,,2.0,,,,,,,1,2,439.6911264705882,1,1,1,558.740244179651,가족,베트남,0.00682297144379755,6.086072495111143,2024
7,4,2,,,,4.0,,,,,3,1,1043.25,1,1,1,993.439334661893,가족,베트남,0.002875629043853343,6.950096119471662,2024
7,6,2,,,,,5.0,,,,1,1,1170.0,1,1,1,633.5440726755791,가족,베트남,0.002564102564102564,7.064759027791802,2024
7,5,2,,,3.0,,,,,,3,1,2050.0,1,1,1,558.740244179651,가족,베트남,0.0014634146341463415,7.6255950721324535,2024
7,4,2,,,,4.0,,,,,3,1,536.25,1,1,1,1042.08806470526,가족,베트남,0.005594405594405594,6.284600470242227,2024
7,4,2,,,,4.0,,,,,3,1,3400.0,1,1,1,1042.08806470526,가족,베트남,0.0008823529411764706,8.131530710604252,2024
4,6,2,,2.0,,4.0,,,,,1,1,845.959595959596,2,1,1,1216.66908787309,가족,미국,0.004728358208955224,6.740471599552723,2024
5,5,2,,,,,,6.0,,,1,1,2187.09,1,1,1,884.951645804331,친구,홍콩,0.0013716856645131202,7.690327172093411,2024
5,4,2,,2.0,,4.0,,,,,1,1,1017.9795918367348,1,1,1,824.1747408807911,가족,홍콩,0.0029470138930654958,6.925575149597862,2024
5,6,2,,,,,,6.0,,,1,1,1406.9,1,1,1,772.236662861003,친구,홍콩,0.002132347714834032,7.249143981383168,2024
2,4,2,,,,,,6.0,,,1,1,576.0000000000001,2,1,1,1937.35661819387,친구,일본,0.006944444444444443,6.3561076606958915,2024
4,3,2,,2.0,,4.0,,,,,1,1,445.0,2,1,1,1134.4889294003399,가족,미국,0.008988764044943821,6.09807428216624,2024
1,6,2,,,,4.0,,6.0,,,1,1,1379.0,1,1,1,1571.14832834922,가족,중국,0.002175489485134155,7.229113877793302,2024
2,5,2,,,,,,6.0,,,1,1,896.9576059850374,1,1,2,1937.35661819387,친구,일본,0.004459519572953737,6.79900859894084,2024
2,3,1,1.0,,,,,,,,1,1,774.295081967213,3,1,3,1001.5401433810399,혼자,일본,0.0090404810298103,6.651953043786833,2024
2,4,1,1.0,,,,,,,,1,1,1092.6829268292684,1,1,3,2011.49858767912,혼자,일본,0.0045758928571428565,6.996391351698769,2024
2,3,2,,,,,,6.0,,,1,2,246.40000000000006,1,1,1,1001.5401433810399,친구,일본,0.012175324675324672,5.506956231659365,2024
1,4,1,1.0,,,,,,,,1,1,561.253,4,1,1,1919.30366620771,혼자,중국,0.010690366020315258,6.33017178425376,2024
2,4,2,,,,,,6.0,,,2,1,1280.0000000000002,1,1,1,1001.5401433810399,친구,일본,0.0023437499999999995,7.154615356913663,2024
3,6,2,,2.0,,,,,,,1,1,2433.3749999999995,2,1,1,1264.48452843874,가족,대만,0.0016438074690501877,7.797034461609442,2024
3,8,2,,2.0,,,,,,,1,1,1299.5636986301372,1,1,1,1001.95086886979,가족,대만,0.0023084670671874594,7.1697838706794705,2024
2,4,2,,2.0,,4.0,,,,,1,1,464.0,1,1,1,1429.67875598371,가족,일본,0.00646551724137931,6.139884552226255,2024
10,5,1,1.0,,,,,,,,1,1,1724.864297253635,3,3,3,394.031099660814,혼자,싱가포르,0.0052178017797284044,7.452903658112188,2024
2,3,2,,,3.0,,5.0,,,,1,1,604.6550522648084,1,1,4,1558.5755835549999,가족,일본,0.009923013092384287,6.404658133881166,2024
1,8,2,,,,,,6.0,,,1,1,2330.51,4,1,1,1919.30366620771,친구,중국,0.0025745437693895324,7.753842406728284,2024
2,4,1,1.0,,,,,,,,2,1,992.0,1,1,1,1820.01143783401,혼자,일본,0.0030241935483870967,6.899723107284872,2024
2,3,2,,,,,,6.0,,,2,2,1075.2,1,1,1,1001.5401433810399,친구,일본,0.0027901785714285715,6.980261969768885,2024
2,4,2,,,,,,6.0,,,2,1,806.4000000000001,1,1,1,923.7222399989549,친구,일본,0.003720238095238095,6.6925798973171045,2024
2,5,2,,,,,,6.0,,,2,1,1836.8000000000004,1,1,3,1937.35661819387,친구,일본,0.002722125435540069,7.515780206125248,2024
2,4,2,,,,,,6.0,,,2,1,921.6,1,1,4,1937.35661819387,친구,일본,0.006510416666666666,6.826111289941627,2024
2,4,2,,,,,,6.0,,,1,1,637.8523489932887,1,1,1,1937.35661819387,친구,일본,0.004703282828282827,6.458106828651013,2024
3,5,2,,,,,,6.0,,,1,1,3243.9616724738676,1,1,1,992.102279667606,친구,대만,0.0009247951433754701,8.084550600268425,2024
3,5,2,,,,,,6.0,,,1,1,1544.9999999999998,1,1,1,992.102279667606,친구,대만,0.0019417475728155343,7.3427791893318455,2024
3,5,2,,,,,,6.0,,,1,1,1528.458215962441,1,1,1,1314.12037430842,친구,대만,0.001962762193084197,7.33201480432815,2024
3,5,2,,,,,,6.0,,,1,1,4050.99,1,1,1,1277.1575981563699,친구,대만,0.0007405597150326217,8.306716574673354,2024
3,5,2,,,,,,6.0,,,1,1,7047.3193836978135,1,1,1,1277.1575981563699,친구,대만,0.0004256937761242579,8.860402594238117,2024
3,5,2,,,,,,6.0,,,1,1,1276.17,1,1,1,1174.56673369169,친구,대만,0.002350783986459484,7.151618683870687,2024
3,6,2,,2.0,,4.0,,,,,1,1,891.2279089376053,2,3,1,1030.51864361761,가족,대만,0.006732284682548086,6.79260018481554,2024
3,4,2,,,,,,6.0,,,1,1,826.1044204851752,2,1,1,1314.12037430842,친구,대만,0.004842002900372788,6.716721182583286,2024
1,4,1,1.0,,,,,,,,1,1,5937.39980359147,1,1,1,1865.68904349995,혼자,중국,0.0005052716844476823,8.689026573015914,2024
1,6,2,,,,,,6.0,,,1,1,3488.095280898876,1,1,1,1865.68904349995,친구,중국,0.0008600682488314669,8.15711110142724,2024
1,4,2,,,,,5.0,,,,1,1,1458.2925,2,1,1,1512.7499948805103,가족,중국,0.002742933945007603,7.285021509731598,2024
1,3,1,1.0,,,,,,,,1,1,1689.275,1,1,1,1246.5325233487902,혼자,중국,0.0017759097837829838,7.432054721789992,2024
2,4,2,,,,,,6.0,,,2,1,812.8000000000002,3,1,1,1558.5755835549999,친구,일본,0.006151574803149605,6.700485076824218,2024
2,3,2,,,,,,6.0,,,1,1,457.6000000000001,1,1,3,1558.5755835549999,친구,일본,0.010926573426573424,6.125995440065588,2024
2,3,2,,,,,,6.0,,,2,1,806.4000000000002,1,1,1,2011.49858767912,친구,일본,0.003720238095238094,6.6925798973171045,2024
2,4,2,,,,,,,7.0,,1,1,736.0,1,1,1,923.7222399989549,직장동료,일본,0.004076086956521739,6.601230118728877,2024
2,3,2,,,3.0,,,,,,2,1,796.8000000000001,1,1,1,1001.5401433810399,가족,일본,0.003765060240963855,6.6806037062703885,2024
2,4,2,,,,,,6.0,,,2,1,876.8000000000001,1,1,1,1001.5401433810399,친구,일본,0.003421532846715328,6.7762789161937516,2024
2,4,2,,,3.0,,,,,,1,1,585.6,1,1,1,1001.5401433810399,가족,일본,0.005122950819672131,6.3726369626471016,2024
2,4,2,,,3.0,,,,,,2,1,960.0000000000002,1,1,3,1001.5401433810399,가족,일본,0.005208333333333332,6.866933284461882,2024
2,3,2,,,3.0,,5.0,,,,1,1,383.4651810584958,1,1,1,1001.5401433810399,가족,일본,0.00782339609483961,5.949248824139123,2024
2,4,2,,,,,,6.0,,,2,1,768.0,1,1,1,1001.5401433810399,친구,일본,0.00390625,6.643789733147672,2024
2,3,2,,,,,,6.0,,,2,1,780.8000000000002,1,1,1,923.7222399989549,친구,일본,0.0038422131147540974,6.660319035098883,2024
2,3,2,,,,,,6.0,,,2,1,591.9999999999999,1,1,1,2011.49858767912,친구,일본,0.005067567567567569,6.3835066348840055,2024
3,5,2,,,,,,6.0,,,3,1,1081.5,1,1,1,1001.95086886979,친구,대만,0.0027739251040221915,6.986104245393113,2024
3,5,2,,2.0,,,,,,,3,1,1035.15,1,1,1,992.102279667606,가족,대만,0.0028981307056948264,6.94230162273472,2024
3,5,2,,,,,,6.0,,,1,1,715.287,1,1,1,1174.56673369169,친구,대만,0.004194120681628493,6.572683860756539,2024
3,5,2,,2.0,,,,,,,1,1,1143.3000000000002,1,1,1,902.43642855771,가족,대만,0.002623983206507478,7.041674096547925,2024
3,5,2,,,,,,6.0,,,3,1,927.0,1,1,1,1277.1575981563699,친구,대만,0.003236245954692557,6.831953565565855,2024
3,5,2,,2.0,,,,,,,3,1,1081.5,1,1,1,1264.48452843874,가족,대만,0.0027739251040221915,6.986104245393113,2024
1,5,2,,,,,,6.0,,,1,1,1855.6913580246915,1,1,1,1919.30366620771,친구,중국,0.0016166481495033629,7.526012605350007,2024
1,5,2,,,,,,6.0,,,1,1,661.9200000000001,1,1,1,1919.30366620771,친구,중국,0.0045322697606961565,6.495144702713102,2024
1,5,2,,,,,,6.0,,,1,1,1048.04,1,1,1,1919.30366620771,친구,중국,0.002862486164650204,6.954677032091541,2024
1,5,2,,,,,,6.0,,,1,1,344.75,1,1,1,1246.5325233487902,친구,중국,0.00870195794053662,5.842819516673411,2024
1,5,2,,,,,,6.0,,,1,1,597.1790893760539,1,1,1,1246.5325233487902,친구,중국,0.005023618631949198,6.392217050611382,2024
1,5,2,,2.0,,4.0,,,,,1,1,1472.781858802502,1,1,1,1961.8067700996098,가족,중국,0.0020369615378337544,7.294908312354211,2024
1,5,2,,,,4.0,,,,,1,1,827.4,1,1,1,1865.68904349995,가족,중국,0.0036258158085569255,6.7182882540273114,2024
1,4,2,,,,,,6.0,,,1,1,688.7097421203437,1,1,1,1919.30366620771,친구,중국,0.0043559714877327614,6.53481990811685,2024
1,5,2,,,,,,6.0,,,1,1,1188.0059176029963,1,1,1,1865.68904349995,친구,중국,0.002525239946660375,7.080031481057488,2024
1,4,2,,,,,,6.0,,,1,1,1022.9892083904293,1,1,2,1919.30366620771,친구,중국,0.00391010967387779,6.930484216913023,2024
1,6,2,,,,,,6.0,,,1,1,431.49354838709684,1,1,1,1919.30366620771,친구,중국,0.006952595261768948,6.067252558817493,2024
1,5,2,,2.0,3.0,4.0,,,,,1,1,730.8699999999999,1,1,1,1564.03404468352,가족,중국,0.0041046971417625575,6.5942356053573326,2024
1,6,2,,,,,,6.0,,,1,1,1279.0224999999998,1,1,1,1919.30366620771,친구,중국,0.0023455412238643186,7.153851393292755,2024
1,5,2,,,,,,6.0,,,1,1,1310.0499999999997,1,1,1,1919.30366620771,친구,중국,0.002289988931720164,7.177820583405751,2024
1,5,2,,2.0,,4.0,,,,,1,1,1197.3362087326946,1,1,1,1084.78596043846,가족,중국,0.0025055619116165478,7.087854542253904,2024
1,4,1,1.0,,,,,,,,1,1,523.8982877316857,1,1,1,1919.30366620771,혼자,중국,0.005726302357255362,6.261297558097487,2024
1,5,2,,2.0,,4.0,,,,,1,1,1380.1443983402487,1,1,1,1512.7499948805103,가족,중국,0.0021736855966721868,7.229943409155677,2024
1,4,2,,,,,,6.0,,,1,1,946.5728395061728,1,1,1,1246.5325233487902,친구,중국,0.00316932820676019,6.8528479243774,2024
1,5,2,,,,4.0,,6.0,,,1,1,762.8308011049726,1,1,1,1865.68904349995,가족,중국,0.00393272006800781,6.637036251915999,2024
1,4,2,,,,,,6.0,,,1,1,1803.3076923076924,1,1,1,1571.14832834922,친구,중국,0.0016636096062790599,7.497377864387981,2024
5,4,2,,,,,,6.0,,,1,1,763.5774595842954,1,1,1,965.934844159949,친구,홍콩,0.003928874487250123,6.63801457279922,2024
5,5,2,,2.0,,,,,,,1,1,889.0184535777647,1,1,1,884.951645804331,가족,홍콩,0.0033745081307669194,6.790117992978742,2024
5,5,2,,,3.0,,,,,,1,1,2302.93,1,1,1,592.997382906005,가족,홍콩,0.00130268831445159,7.741937504221966,2024
5,5,2,,,,,,6.0,,,3,1,4348.6,1,1,1,850.047794885199,친구,홍콩,0.0006898772018580692,8.377609233200959,2024
1,4,2,,,,,,6.0,,,1,1,4523.12,1,1,1,1865.68904349995,친구,중국,0.0006632589893701692,8.416957300189354,2024
1,5,2,,,,,,6.0,,,1,1,1089.4099999999999,1,1,1,1865.68904349995,친구,중국,0.002753784158397665,6.993391544272232,2024
1,4,2,,2.0,,,,,,,1,1,2020.235,1,1,1,1564.03404468352,가족,중국,0.0014849757577707545,7.610969120262332,2024
1,4,2,,2.0,,,,,,,3,1,1447.95,1,1,1,1512.7499948805103,가족,중국,0.0020718947477468145,7.277904041962734,2024
1,4,2,,2.0,,,,,,,1,1,1103.2,1,1,1,1084.78596043846,가족,중국,0.0027193618564176937,7.005970326479092,2024
1,4,2,,,,4.0,,,,,1,1,2689.0499999999993,1,1,1,1512.7499948805103,가족,중국,0.0011156356334021311,7.896943250368957,2024
10,5,2,,,,,5.0,,,,1,1,575.825,1,1,1,789.434419622437,가족,싱가포르,0.005209916207181001,6.355803795088969,2024
10,5,2,,2.0,,,,,,,1,1,1185.0,1,1,1,273.96993107477505,가족,싱가포르,0.002531645569620253,7.077498053569231,2024
10,5,2,,2.0,,4.0,,,,,1,1,656.3166666666666,1,1,1,352.412511108507,가족,싱가포르,0.00457096421950786,6.48664339604778,2024
10,6,2,,2.0,,,,,,,1,1,1040.2,1,1,1,394.031099660814,가족,싱가포르,0.0028840607575466256,6.947168281338972,2024
10,6,2,,,3.0,,,,,,1,1,315.7749999999999,1,1,1,612.4527749206769,가족,싱가포르,0.009500435436624181,5.755029934660039,2024
1,6,2,,,,,,,7.0,,1,1,994.3114878892735,1,1,1,1919.30366620771,직장동료,중국,0.0030171631692281924,6.902050525664907,2024
1,4,2,,,,,,6.0,,,1,1,372.33000000000004,1,1,1,1246.5325233487902,친구,중국,0.008057368463459834,5.919780557809539,2024
1,5,2,,,,,5.0,,,,1,1,587.6279279279279,1,1,1,1865.68904349995,가족,중국,0.005105271307608694,6.376093971978855,2024
1,5,2,,2.0,,4.0,,,,,1,1,968.7823232323233,1,1,1,1564.03404468352,가족,중국,0.0030966708702844193,6.876039946028164,2024
1,4,2,,,,4.0,,,,,1,1,844.4246913580248,1,1,1,1571.14832834922,가족,중국,0.003552714683384406,6.738655556851745,2024
1,5,2,,2.0,,,,,,,2,1,1654.8,1,1,1,1084.78596043846,가족,중국,0.0018129079042784628,7.411435434587257,2024
1,4,2,,,,4.0,,,,,1,1,1862.5368167202569,1,1,1,1512.7499948805103,가족,중국,0.0016107064156093856,7.529694717424924,2024
1,5,2,,,,,,6.0,,,1,1,553.4635135135134,1,1,1,1865.68904349995,친구,중국,0.0054204115117820716,6.316195830397786,2024
1,5,2,,2.0,,,,,,,1,1,2461.5150000000003,1,1,1,1564.03404468352,가족,중국,0.0012187616163216554,7.808532293024904,2024
1,5,2,,,,4.0,,,,,1,1,1929.7354231974919,1,1,1,1512.7499948805103,가족,중국,0.0015546172620022303,7.565138186075559,2024
1,5,2,,,,4.0,,,,,1,1,1130.78,1,1,1,1571.14832834922,가족,중국,0.002653035957480677,7.0306629390694635,2024
1,5,2,,2.0,,4.0,,,,,1,1,1909.22015503876,1,1,1,1961.8067700996098,가족,중국,0.0015713221925101118,7.554450141874028,2024
6,4,2,,,,4.0,,,,,1,1,682.5,1,3,1,288.955660094437,가족,태국,0.007326007326007326,6.525762527059115,2024
6,6,2,,,,,5.0,,,,1,2,1446.9,4,3,1,432.36705561539594,가족,태국,0.005529062132835718,7.277178615743036,2024
6,4,2,,,,,,6.0,,,1,1,1037.4,1,3,1,341.365304351946,친구,태국,0.004819741661846924,6.9444728619172995,2024
6,5,2,,2.0,,,,,,,1,1,1228.5000000000002,2,3,1,288.955660094437,가족,태국,0.004884004884004883,7.113549191961234,2024
6,4,2,,,,,,6.0,,,1,1,846.3000000000001,1,1,1,310.694762835655,친구,태국,0.0035448422545196734,6.74087390667606,2024
2,3,2,,,,,,6.0,,,1,1,1052.5888324873097,4,1,1,1937.35661819387,친구,일본,0.0057002314814814815,6.959007963408059,2024
2,4,2,,,,,,6.0,,,1,1,867.1999999999999,4,1,1,1937.35661819387,친구,일본,0.006918819188191883,6.765269630685382,2024
2,4,2,,,,,,6.0,,,1,1,713.6000000000001,4,1,1,1001.5401433810399,친구,일본,0.008408071748878922,6.5703225812658,2024
6,4,2,,,,,,6.0,,,1,1,1010.0999999999999,1,3,1,284.305446198566,친구,태국,0.004950004950004951,6.917804614835139,2024
6,8,2,,,,4.0,,,,,1,2,1228.5,1,1,1,288.955660094437,가족,태국,0.002442002442002442,7.1135491919612335,2024
2,4,1,1.0,,,,,,,,2,1,712.96,3,1,1,1001.5401433810399,혼자,일본,0.007013016157989228,6.56942531785881,2024
2,4,1,1.0,,,,,,,,1,1,515.2,4,1,1,1001.5401433810399,혼자,일본,0.011645962732919254,6.244555174790144,2024
2,4,1,1.0,,,,,,,,1,2,518.4,1,1,1,1001.5401433810399,혼자,일본,0.005787037037037038,6.250747145038065,2024
1,5,2,,,,,,6.0,,,1,1,1019.5089655172412,1,1,3,1919.30366620771,친구,중국,0.004904321755977185,6.927076384009429,2024
1,3,2,,,,,,6.0,,,1,2,758.4499999999999,1,1,1,1084.78596043846,친구,중국,0.003955435427516646,6.631276877037681,2024
1,7,1,1.0,,,,,,,,1,1,965.5015590742996,1,1,1,1919.30366620771,혼자,중국,0.003107193325380365,6.872647716651626,2024
18,21,2,,2.0,,,,,,,1,2,436.08,2,1,1,366.17286679702397,가족,독일,0.0091726288754357,6.077825712756026,2024
2,3,2,,,,,,6.0,,,1,1,595.2,1,1,1,1001.5401433810399,친구,일본,0.005040322580645161,6.388897483518882,2024
2,4,2,,,,,,6.0,,,1,1,908.8000000000003,1,1,1,1001.5401433810399,친구,일본,0.003301056338028168,6.812125047966887,2024
1,3,1,1.0,,,,,,,,1,1,1422.307438016529,4,1,1,1919.30366620771,혼자,중국,0.004218497238801807,7.260035788131888,2024
2,8,1,1.0,,,,,,,,1,2,1150.0,2,1,4,1001.5401433810399,혼자,일본,0.00608695652173913,7.047517221357296,2024
2,3,2,,,,,,6.0,,,2,1,1395.2,1,1,1,1820.01143783401,친구,일본,0.0021502293577981653,7.240793053154715,2024
6,4,2,,2.0,,4.0,,,,,1,1,750.7500000000001,2,3,1,284.305446198566,가족,태국,0.00799200799200799,6.62107270686344,2024
1,4,2,,,,,,6.0,,,1,1,1109.9268292682925,4,1,1,1865.68904349995,친구,중국,0.005405761750939417,7.012049372555474,2024
2,4,2,,2.0,,4.0,,,,,2,1,578.1333333333332,2,1,1,1429.67875598371,가족,일본,0.006918819188191884,6.3598045225772175,2024
2,3,2,,,,,,6.0,,,1,1,620.8,1,4,1,923.7222399989549,친구,일본,0.009664948453608248,6.431008968869009,2024
1,5,2,,,,,,6.0,,,1,1,524.0200000000001,4,1,1,1865.68904349995,친구,중국,0.011449944658600815,6.261529851531597,2024
2,4,2,,,,,,6.0,,,1,1,563.2,1,1,1,1001.5401433810399,친구,일본,0.005326704545454545,6.3336348048438325,2024
2,5,2,,,,,,6.0,,,2,1,998.4000000000001,1,1,3,1001.5401433810399,친구,일본,0.00500801282051282,6.906153997615164,2024
1,5,1,1.0,,,,,,,,1,1,1031.80826306914,4,1,1,1919.30366620771,혼자,중국,0.005815033872817462,6.93906813718044,2024
1,3,1,1.0,,,,,,,,1,1,659.1152542372881,4,1,1,1919.30366620771,혼자,중국,0.009103112029993983,6.49089841183165,2024
1,4,2,,,,,,6.0,,,1,1,691.4560283687945,2,1,1,1564.03404468352,친구,중국,0.005784894246184173,6.538799560317661,2024
