기준년월,행정동명,방문자 구분,방문자 수,시설이름,시도,시군,지정년도
202211,조천읍,외지인방문자(b),899444,제원하늘농원,제주특별자치도,제주시,2023
202211,조천읍,전체방문자(a+b),2021436,제원하늘농원,제주특별자치도,제주시,2023
202211,조천읍,현지인방문자(a),1121992,제원하늘농원,제주특별자치도,제주시,2023
202212,조천읍,외지인방문자(b),648837,제원하늘농원,제주특별자치도,제주시,2023
202212,조천읍,전체방문자(a+b),1721258,제원하늘농원,제주특별자치도,제주시,2023
202212,조천읍,현지인방문자(a),1072421,제원하늘농원,제주특별자치도,제주시,2023
202301,조천읍,외지인방문자(b),676375,제원하늘농원,제주특별자치도,제주시,2023
202301,조천읍,전체방문자(a+b),1689586,제원하늘농원,제주특별자치도,제주시,2023
202301,조천읍,현지인방문자(a),1013212,제원하늘농원,제주특별자치도,제주시,2023
202302,조천읍,외지인방문자(b),699212,제원하늘농원,제주특별자치도,제주시,2023
202302,조천읍,전체방문자(a+b),1657526,제원하늘농원,제주특별자치도,제주시,2023
202302,조천읍,현지인방문자(a),958314,제원하늘농원,제주특별자치도,제주시,2023
202303,조천읍,외지인방문자(b),797576,제원하늘농원,제주특별자치도,제주시,2023
202303,조천읍,전체방문자(a+b),1907654,제원하늘농원,제주특별자치도,제주시,2023
202303,조천읍,현지인방문자(a),1110078,제원하늘농원,제주특별자치도,제주시,2023
202205,조천읍,외국인방문객,3034,제원하늘농원,제주특별자치도,제주시,2023
202302,조천읍,외국인방문객,13839,제원하늘농원,제주특별자치도,제주시,2023
202303,조천읍,외국인방문객,17831,제원하늘농원,제주특별자치도,제주시,2023
202204,조천읍,외국인방문객,2037,제원하늘농원,제주특별자치도,제주시,2023
202207,조천읍,외국인방문객,4568,제원하늘농원,제주특별자치도,제주시,2023
202208,조천읍,외국인방문객,5976,제원하늘농원,제주특별자치도,제주시,2023
202209,조천읍,외국인방문객,6889,제원하늘농원,제주특별자치도,제주시,2023
202301,조천읍,외국인방문객,13195,제원하늘농원,제주특별자치도,제주시,2023
202210,조천읍,외국인방문객,10363,제원하늘농원,제주특별자치도,제주시,2023
202211,조천읍,외국인방문객,9974,제원하늘농원,제주특별자치도,제주시,2023
202206,조천읍,외국인방문객,3932,제원하늘농원,제주특별자치도,제주시,2023
202212,조천읍,외국인방문객,12280,제원하늘농원,제주특별자치도,제주시,2023
202205,청풍면,외국인방문객,123,국립제천치유의숲,충청북도,제천시,2023
202302,청풍면,외국인방문객,94,국립제천치유의숲,충청북도,제천시,2023
202303,청풍면,외국인방문객,273,국립제천치유의숲,충청북도,제천시,2023
202204,청풍면,외국인방문객,80,국립제천치유의숲,충청북도,제천시,2023
202207,청풍면,외국인방문객,170,국립제천치유의숲,충청북도,제천시,2023
202208,청풍면,외국인방문객,254,국립제천치유의숲,충청북도,제천시,2023
202209,청풍면,외국인방문객,223,국립제천치유의숲,충청북도,제천시,2023
202301,청풍면,외국인방문객,79,국립제천치유의숲,충청북도,제천시,2023
202210,청풍면,외국인방문객,364,국립제천치유의숲,충청북도,제천시,2023
202211,청풍면,외국인방문객,263,국립제천치유의숲,충청북도,제천시,2023
202206,청풍면,외국인방문객,133,국립제천치유의숲,충청북도,제천시,2023
202212,청풍면,외국인방문객,224,국립제천치유의숲,충청북도,제천시,2023
202204,청풍면,외지인방문자(b),183662,국립제천치유의숲,충청북도,제천시,2023
202204,청풍면,전체방문자(a+b),228249,국립제천치유의숲,충청북도,제천시,2023
202204,청풍면,현지인방문자(a),44586,국립제천치유의숲,충청북도,제천시,2023
202205,청풍면,외지인방문자(b),205674,국립제천치유의숲,충청북도,제천시,2023
202205,청풍면,전체방문자(a+b),244531,국립제천치유의숲,충청북도,제천시,2023
202205,청풍면,현지인방문자(a),38857,국립제천치유의숲,충청북도,제천시,2023
202206,청풍면,외지인방문자(b),196189,국립제천치유의숲,충청북도,제천시,2023
202206,청풍면,전체방문자(a+b),232068,국립제천치유의숲,충청북도,제천시,2023
202206,청풍면,현지인방문자(a),35878,국립제천치유의숲,충청북도,제천시,2023
202207,청풍면,외지인방문자(b),181170,국립제천치유의숲,충청북도,제천시,2023
202207,청풍면,전체방문자(a+b),216898,국립제천치유의숲,충청북도,제천시,2023
202207,청풍면,현지인방문자(a),35728,국립제천치유의숲,충청북도,제천시,2023
202208,청풍면,외지인방문자(b),200074,국립제천치유의숲,충청북도,제천시,2023
202208,청풍면,전체방문자(a+b),235980,국립제천치유의숲,충청북도,제천시,2023
202208,청풍면,현지인방문자(a),35906,국립제천치유의숲,충청북도,제천시,2023
202209,청풍면,외지인방문자(b),156306,국립제천치유의숲,충청북도,제천시,2023
202209,청풍면,전체방문자(a+b),194176,국립제천치유의숲,충청북도,제천시,2023
202209,청풍면,현지인방문자(a),37870,국립제천치유의숲,충청북도,제천시,2023
202210,청풍면,외지인방문자(b),271019,국립제천치유의숲,충청북도,제천시,2023
202210,청풍면,전체방문자(a+b),310264,국립제천치유의숲,충청북도,제천시,2023
202210,청풍면,현지인방문자(a),39246,국립제천치유의숲,충청북도,제천시,2023
202211,청풍면,외지인방문자(b),183362,국립제천치유의숲,충청북도,제천시,2023
202211,청풍면,전체방문자(a+b),217752,국립제천치유의숲,충청북도,제천시,2023
202211,청풍면,현지인방문자(a),34391,국립제천치유의숲,충청북도,제천시,2023
202212,청풍면,외지인방문자(b),88900,국립제천치유의숲,충청북도,제천시,2023
202212,청풍면,전체방문자(a+b),115906,국립제천치유의숲,충청북도,제천시,2023
202212,청풍면,현지인방문자(a),27006,국립제천치유의숲,충청북도,제천시,2023
202301,청풍면,외지인방문자(b),85939,국립제천치유의숲,충청북도,제천시,2023
202301,청풍면,전체방문자(a+b),111636,국립제천치유의숲,충청북도,제천시,2023
202301,청풍면,현지인방문자(a),25697,국립제천치유의숲,충청북도,제천시,2023
202302,청풍면,외지인방문자(b),97818,국립제천치유의숲,충청북도,제천시,2023
202302,청풍면,전체방문자(a+b),125671,국립제천치유의숲,충청북도,제천시,2023
202302,청풍면,현지인방문자(a),27853,국립제천치유의숲,충청북도,제천시,2023
202303,청풍면,외지인방문자(b),132832,국립제천치유의숲,충청북도,제천시,2023
202303,청풍면,전체방문자(a+b),170734,국립제천치유의숲,충청북도,제천시,2023
202303,청풍면,현지인방문자(a),37902,국립제천치유의숲,충청북도,제천시,2023
202304,청풍면,외지인방문자(b),247132,국립제천치유의숲,충청북도,제천시,2023
202304,청풍면,전체방문자(a+b),296226,국립제천치유의숲,충청북도,제천시,2023
202304,청풍면,현지인방문자(a),49094,국립제천치유의숲,충청북도,제천시,2023
202305,청풍면,외지인방문자(b),186442,국립제천치유의숲,충청북도,제천시,2023
202305,청풍면,전체방문자(a+b),224626,국립제천치유의숲,충청북도,제천시,2023
202305,청풍면,현지인방문자(a),38185,국립제천치유의숲,충청북도,제천시,2023
202306,청풍면,외지인방문자(b),180383,국립제천치유의숲,충청북도,제천시,2023
202306,청풍면,전체방문자(a+b),218166,국립제천치유의숲,충청북도,제천시,2023
202306,청풍면,현지인방문자(a),37782,국립제천치유의숲,충청북도,제천시,2023
202307,청풍면,외지인방문자(b),149037,국립제천치유의숲,충청북도,제천시,2023
202307,청풍면,전체방문자(a+b),185787,국립제천치유의숲,충청북도,제천시,2023
202307,청풍면,현지인방문자(a),36750,국립제천치유의숲,충청북도,제천시,2023
202308,청풍면,외지인방문자(b),200442,국립제천치유의숲,충청북도,제천시,2023
202308,청풍면,전체방문자(a+b),238637,국립제천치유의숲,충청북도,제천시,2023
202308,청풍면,현지인방문자(a),38196,국립제천치유의숲,충청북도,제천시,2023
202309,청풍면,외지인방문자(b),162631,국립제천치유의숲,충청북도,제천시,2023
202309,청풍면,전체방문자(a+b),198373,국립제천치유의숲,충청북도,제천시,2023
202309,청풍면,현지인방문자(a),35742,국립제천치유의숲,충청북도,제천시,2023
202310,청풍면,외지인방문자(b),265860,국립제천치유의숲,충청북도,제천시,2023
202310,청풍면,전체방문자(a+b),307058,국립제천치유의숲,충청북도,제천시,2023
202310,청풍면,현지인방문자(a),41198,국립제천치유의숲,충청북도,제천시,2023
202311,청풍면,외지인방문자(b),177905,국립제천치유의숲,충청북도,제천시,2023
202311,청풍면,전체방문자(a+b),211088,국립제천치유의숲,충청북도,제천시,2023
202311,청풍면,현지인방문자(a),33184,국립제천치유의숲,충청북도,제천시,2023
202312,청풍면,외지인방문자(b),93702,국립제천치유의숲,충청북도,제천시,2023
202312,청풍면,전체방문자(a+b),122395,국립제천치유의숲,충청북도,제천시,2023
202312,청풍면,현지인방문자(a),28693,국립제천치유의숲,충청북도,제천시,2023
202401,청풍면,외지인방문자(b),78614,국립제천치유의숲,충청북도,제천시,2023
202401,청풍면,전체방문자(a+b),105672,국립제천치유의숲,충청북도,제천시,2023
202401,청풍면,현지인방문자(a),27058,국립제천치유의숲,충청북도,제천시,2023
202402,청풍면,외지인방문자(b),89730,국립제천치유의숲,충청북도,제천시,2023
202402,청풍면,전체방문자(a+b),116655,국립제천치유의숲,충청북도,제천시,2023
202402,청풍면,현지인방문자(a),26926,국립제천치유의숲,충청북도,제천시,2023
202403,청풍면,외지인방문자(b),131968,국립제천치유의숲,충청북도,제천시,2023
202403,청풍면,전체방문자(a+b),169449,국립제천치유의숲,충청북도,제천시,2023
202403,청풍면,현지인방문자(a),37482,국립제천치유의숲,충청북도,제천시,2023
202304,청풍면,외국인방문객,1064,국립제천치유의숲,충청북도,제천시,2023
202306,청풍면,외국인방문객,1094,국립제천치유의숲,충청북도,제천시,2023
202305,청풍면,외국인방문객,1120,국립제천치유의숲,충청북도,제천시,2023
202307,청풍면,외국인방문객,1034,국립제천치유의숲,충청북도,제천시,2023
202308,청풍면,외국인방문객,924,국립제천치유의숲,충청북도,제천시,2023
202309,청풍면,외국인방문객,961,국립제천치유의숲,충청북도,제천시,2023
202310,청풍면,외국인방문객,1559,국립제천치유의숲,충청북도,제천시,2023
202311,청풍면,외국인방문객,1199,국립제천치유의숲,충청북도,제천시,2023
202401,청풍면,외국인방문객,791,국립제천치유의숲,충청북도,제천시,2023
