D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT항공제외2,C문화서1인대체,C오락및1인대체,C미용서1인대체,weight,동행자유형,국가명,여가체험비율,log_총액,year
5,6,2,,,3.0,,,,,,1,1,861.97,1,1,1,527.3676126,가족,홍콩,0.003480399549868325,6.759220467273839,2023
2,4,2,,2.0,,,,,,,2,1,733.65,2,1,1,1794.013643,가족,일본,0.00545219109929803,6.598032075653476,2023
1,5,2,,,,,,6.0,,,1,1,3185.51,1,1,1,1313.50431,친구,중국,0.0009417644270462186,8.066367680776228,2023
2,4,2,,,,,,6.0,,,2,1,938.0,2,1,1,1611.332505,친구,일본,0.0042643923240938165,6.843749949006225,2023
2,4,2,,2.0,,,,,,,1,1,743.7,1,1,1,1794.013643,가족,일본,0.004033884630899556,6.611637727709255,2023
10,8,2,,,,,,6.0,,,1,1,9549.51,3,1,3,763.0500819,친구,싱가포르,0.0007330219037416579,9.164245123257906,2023
1,6,2,,,,,,6.0,,,1,1,327.84,1,1,1,783.1301735,친구,중국,0.009150805270863836,5.79252568449059,2023
2,5,1,1.0,,,,,,,,1,2,373.73,1,1,1,1233.961241,혼자,일본,0.008027185401225483,5.923533611567408,2023
2,3,2,,,,,5.0,,,,1,1,597.64,1,1,4,1794.013643,가족,일본,0.010039488655377819,6.3929885659828845,2023
10,8,2,,,,,5.0,,,,1,2,2471.31,1,1,4,568.1526308,가족,싱가포르,0.002427862145987351,7.812503653401017,2023
2,3,2,,,,,,6.0,,,2,1,882.39,2,1,4,1545.124317,친구,일본,0.007933000147327146,6.782634135146155,2023
10,9,2,,,,,,6.0,,,1,1,2442.15,1,1,1,286.6656013,친구,싱가포르,0.0012284257723727044,7.800634077845634,2023
1,4,2,,,,4.0,,,,,1,1,546.4,1,1,1,1313.50431,가족,중국,0.005490483162518302,6.30335130825658,2023
2,3,2,,,,,,6.0,,,3,1,761.79,1,1,1,1204.913455,친구,일본,0.0039380931752845275,6.635670927153411,2023
1,4,2,,,,4.0,,,,,1,1,669.34,1,1,1,1523.077761,가족,중국,0.004482027071443511,6.506292152253271,2023
1,6,2,,2.0,,4.0,,,,,1,1,669.34,1,1,1,1523.077761,가족,중국,0.004482027071443511,6.506292152253271,2023
10,6,2,,,3.0,,5.0,,,,1,1,594.86,1,1,1,708.793039,가족,싱가포르,0.005043203442826883,6.388326083741979,2023
5,4,2,,2.0,,4.0,,,,,1,1,624.88,1,1,1,686.7651507,가족,홍콩,0.0048009217769811804,6.437559631302042,2023
3,5,2,,,,,,6.0,7.0,,3,1,930.0,1,1,1,1051.332824,친구,대만,0.0032258064516129032,6.835184586147301,2023
3,4,2,,,,,,6.0,,,1,1,217.0,1,1,1,390.2923789,친구,대만,0.013824884792626729,5.37989735354046,2023
10,10,2,,,,,,6.0,,,1,1,1458.0,2,1,1,286.6656013,친구,싱가포르,0.0027434842249657062,7.284820912568604,2023
10,9,2,,,,,5.0,,,,1,1,2522.34,1,1,1,1127.224117,가족,싱가포르,0.0011893717738290634,7.832942321078291,2023
3,5,2,,2.0,,,,6.0,,,3,1,595.2,1,1,1,1052.865607,가족,대만,0.005040322580645161,6.388897483518882,2023
3,5,2,,2.0,,4.0,5.0,,,,3,1,1063.3,1,1,1,746.0896687,가족,대만,0.0028214050597197404,6.969132558657041,2023
16,15,2,,2.0,,,,6.0,,,1,1,3526.38,3,4,1,116.3781838,가족,영국,0.0022686154073015387,8.168027127996105,2023
16,2,2,,2.0,,4.0,,,,,2,1,728.34,1,1,1,669.7024663,가족,영국,0.0041189554329022155,6.590767972137767,2023
10,8,2,,,,,,6.0,,,1,1,874.8,1,1,1,261.191919,친구,싱가포르,0.0034293552812071334,6.773995288802613,2023
3,5,2,,,,4.0,,6.0,,,3,1,688.2,1,1,1,1052.865607,가족,대만,0.004359197907585004,6.53407949336338,2023
3,4,2,,,,,,6.0,,,1,1,584.04,2,1,3,513.153416,친구,대만,0.01027326895418122,6.369969473633363,2023
5,4,1,1.0,,,,,,,,1,1,523.83,1,1,1,284.7977526,혼자,홍콩,0.005727048851726705,6.261167204202146,2023
10,11,2,,,,,,6.0,,,1,1,1931.85,1,1,1,286.6656013,친구,싱가포르,0.0015529155990371924,7.566233372006789,2023
16,13,2,,,,,,6.0,,,1,1,1766.22,3,4,1,116.3781838,친구,영국,0.0045294470677492045,7.476596948716484,2023
3,4,2,,,3.0,,5.0,,,,3,1,694.4,1,1,1,513.153416,가족,대만,0.004320276497695853,6.543048163346141,2023
5,9,2,,,,,,6.0,,,1,1,1225.92,1,2,1,284.7977526,친구,홍콩,0.0032628556512659876,7.111446861512285,2023
10,11,2,,,,,,6.0,,,1,1,3084.88,1,1,1,568.1526308,친구,싱가포르,0.0009724851533933249,8.034268037689914,2023
3,5,2,,,3.0,,5.0,6.0,,,3,1,877.3,1,1,1,513.153416,가족,대만,0.003419582810897071,6.776849009134338,2023
16,19,2,,2.0,,,,,,,1,1,1626.02,3,1,1,116.3781838,가족,영국,0.003074992927516267,7.393890590155111,2023
10,7,2,,2.0,,,,,,,1,1,716.24,2,1,1,568.1526308,가족,싱가포르,0.005584720205517703,6.574015306325901,2023
16,25,1,1.0,,,,,,,,1,1,5559.66,4,1,1,272.1901313,혼자,영국,0.0010792026850562804,8.623292234295688,2023
3,5,2,,,,,5.0,6.0,,,3,1,899.0,1,1,1,1052.865607,가족,대만,0.0033370411568409346,6.80128303447162,2023
1,4,1,1.0,,,,,,,,1,1,465.27,2,1,1,830.439461,혼자,중국,0.008597158639069787,6.142617882239471,2023
1,5,1,1.0,,,,,,,,1,2,232.27,1,1,1,1523.077761,혼자,중국,0.01291600292762733,5.447900488087526,2023
10,9,2,,2.0,,,,,,,1,1,1006.02,1,1,1,763.0500819,가족,싱가포르,0.002982048070614898,6.9137572311777715,2023
10,5,2,,2.0,,,,,,,1,1,813.56,2,1,1,523.2550865,가족,싱가포르,0.004916662569447859,6.701419679317294,2023
16,16,2,,,,,,6.0,,,1,1,2974.05,1,4,1,311.2862847,친구,영국,0.00201745095072376,7.997679939252682,2023
3,5,2,,,,,,6.0,,,3,1,696.66,1,1,1,1297.839139,친구,대만,0.004306261303935923,6.54629748686697,2023
16,4,2,,2.0,,,,,,,1,1,764.76,3,1,1,272.1901313,가족,영국,0.006537998849312203,6.639562059114203,2023
3,6,2,,,,,,6.0,,,1,2,511.5,2,1,3,513.153416,친구,대만,0.011730205278592375,6.2373475853916815,2023
18,11,2,,,,,,6.0,,,1,1,2888.88,1,1,1,160.7718579,친구,독일,0.0010384647337376423,7.968624162739589,2023
3,4,2,,,,,,6.0,,,1,2,585.9,1,1,1,390.2923789,친구,대만,0.005120327700972862,6.373149126550743,2023
10,9,2,,2.0,,,,6.0,,,1,1,2055.78,1,1,1,261.191919,가족,싱가포르,0.0014593001196626096,7.62841061695868,2023
16,10,2,,,,,,6.0,,,1,1,1150.78,3,1,1,376.4800493,친구,영국,0.00434487912546273,7.048195252311913,2023
18,12,2,,,,,5.0,,,,1,1,1250.09,1,3,1,354.5394496,가족,독일,0.003999712020734508,7.130970827704471,2023
5,5,2,,,3.0,4.0,,,,,1,1,461.32,3,2,1,527.3676126,가족,홍콩,0.013006156247290384,6.134091945357738,2023
3,4,2,,,3.0,,5.0,,,,3,1,595.2,1,1,1,513.153416,가족,대만,0.005040322580645161,6.388897483518882,2023
2,5,2,,,,,,6.0,,,1,2,314.9,1,2,1,913.7110026,친구,일본,0.012702445220704987,5.752255128106979,2023
18,9,1,1.0,,,,,,,,1,1,955.96,4,2,1,169.1276645,혼자,독일,0.007322482112222269,6.862716071171858,2023
3,4,2,,,3.0,,5.0,,,,3,1,682.0,1,1,1,1129.431776,가족,대만,0.004398826979472141,6.525029657843462,2023
5,59,1,1.0,,,,,,,,1,2,3958.7,1,1,4,284.7977526,혼자,홍콩,0.0015156490767171042,8.28367096752364,2023
2,4,2,,,,,,6.0,,,1,1,355.1,2,1,1,1233.961241,친구,일본,0.01126443255421008,5.872399439949042,2023
3,5,2,,,,,,,7.0,,3,1,688.2,1,1,1,755.776471,직장동료,대만,0.004359197907585004,6.53407949336338,2023
18,21,2,,,,,,6.0,,,1,1,2101.0,1,1,1,169.1276645,친구,독일,0.0014278914802475012,7.650168700845001,2023
3,4,2,,2.0,,,,,,,1,2,362.93,1,1,3,1051.332824,가족,대만,0.013776761358939741,5.894209978203751,2023
2,4,2,,,,,,6.0,,,1,1,670.0,1,1,1,1794.013643,친구,일본,0.004477611940298508,6.507277712385012,2023
3,5,2,,2.0,,,,,,,1,1,144.4,2,1,1,390.2923789,가족,대만,0.027700831024930747,4.972587226458726,2023
3,4,2,,,3.0,,5.0,,,,1,1,144.4,1,1,1,1051.332824,가족,대만,0.02077562326869806,4.972587226458726,2023
3,5,2,,2.0,,4.0,,,,,3,1,465.0,1,1,1,755.776471,가족,대만,0.0064516129032258064,6.142037405587356,2023
2,5,2,,2.0,,,,,,,1,2,291.45,2,1,1,1794.013643,가족,일본,0.01372448104306056,5.674868464491559,2023
3,4,2,,,,,5.0,,,,1,1,144.4,1,1,1,513.153416,가족,대만,0.02077562326869806,4.972587226458726,2023
18,10,2,,2.0,,,,,,,1,2,1008.48,2,1,1,511.4933953,가족,독일,0.003966365222909726,6.9161995257648,2023
2,4,2,,,,,,6.0,,,1,2,395.3,1,1,1,1233.961241,친구,일본,0.007589172780166961,5.9796449703026395,2023
4,11,2,,,,,,6.0,,,1,1,8380.0,1,1,4,797.8550093,친구,미국,0.0007159904534606205,9.033603193476129,2023
4,7,2,,,,,,6.0,,,1,1,565.0,3,1,1,307.4069758,친구,미국,0.008849557522123894,6.336825731146441,2023
4,14,2,,,,,,6.0,,,1,1,2100.0,1,1,1,797.8550093,친구,미국,0.0014285714285714286,7.649692623711514,2023
4,12,2,,,,,,6.0,,,1,1,1850.0,2,2,1,307.4069758,친구,미국,0.002702702702702703,7.52294091807237,2023
2,4,2,,,,,,6.0,,,1,2,455.6,1,1,1,1545.124317,친구,일본,0.0065847234416154515,6.121615231573027,2023
5,4,2,,2.0,,,,,,,1,1,536.34,2,2,1,686.7651507,가족,홍콩,0.009322444717902821,6.284768288327816,2023
2,6,2,,,,,,6.0,,,1,1,643.2,2,1,1,1233.961241,친구,일본,0.006218905472636815,6.466455717864757,2023
5,3,2,,,3.0,,5.0,,,,1,1,507.61,1,1,1,284.7977526,가족,홍콩,0.005910049053407143,6.229713436197795,2023
5,7,2,,2.0,,,,,,,1,1,725.85,1,1,1,284.7977526,가족,홍콩,0.0041330853482124405,6.587343381907437,2023
2,8,1,1.0,,,,,,,,1,2,943.61,1,1,1,1794.013643,혼자,일본,0.003179279575248249,6.8497129451882595,2023
5,5,2,,,,,,6.0,,,1,1,4903.68,3,3,1,1156.35405,친구,홍콩,0.0014274993474288696,8.497741222632175,2023
5,8,2,,,3.0,,5.0,,,,1,1,2209.21,2,1,4,284.7977526,가족,홍콩,0.0031685534648132137,7.700390264542227,2023
4,7,1,1.0,,,,,,,,1,1,1330.0,1,1,1,307.4069758,혼자,미국,0.002255639097744361,7.1929342212158,2023
2,4,2,,2.0,,4.0,,,,,1,1,261.3,2,1,1,1512.916753,가족,일본,0.015308075009567546,5.565669172526567,2023
4,88,1,1.0,,,,,,,,1,1,4500.0,4,3,4,345.5834753,혼자,미국,0.0024444444444444444,8.411832675758411,2023
10,10,2,,2.0,,,5.0,,,,1,1,9549.51,3,3,1,708.793039,가족,싱가포르,0.0007330219037416579,9.164245123257906,2023
4,9,2,,,3.0,,,,,,1,1,1703.2,1,1,1,797.8550093,가족,미국,0.0017613903240958197,7.4402641135792695,2023
4,14,1,1.0,,,,,,,,1,1,2100.0,3,1,1,307.4069758,혼자,미국,0.002380952380952381,7.649692623711514,2023
6,5,2,,2.0,,,5.0,,,,3,1,707.31,1,1,1,1009.113772,가족,태국,0.004241421724562074,6.561469042214303,2023
4,12,2,,,3.0,,5.0,,,,1,1,723.33,3,1,2,307.4069758,가족,미국,0.008294969101240097,6.583865549560847,2023
4,12,1,1.0,,,,,,,,1,1,2480.0,1,1,1,1503.288407,혼자,미국,0.0012096774193548388,7.8160138391590275,2023
7,5,2,,,,,,,7.0,,3,1,725.85,1,1,1,316.3524804,직장동료,베트남,0.0041330853482124405,6.587343381907437,2023
10,10,2,,,,,,6.0,,,1,1,3535.65,1,1,1,568.1526308,친구,싱가포르,0.0008485002757625896,8.17065243695805,2023
4,8,1,1.0,,,,,,,,1,1,3530.0,1,1,4,345.5834753,혼자,미국,0.0016997167138810198,8.169053149927343,2023
7,5,2,,,,,,,7.0,,3,1,871.02,1,1,1,316.3524804,직장동료,베트남,0.0034442377901770338,6.769664938701392,2023
4,10,1,1.0,,,,,,,,1,1,1075.0,2,1,1,307.4069758,혼자,미국,0.0037209302325581397,6.980075940561763,2023
6,7,2,,,,,,6.0,,,1,2,456.64,3,1,1,476.5773249,친구,태국,0.010949544498948844,6.123895334288472,2023
7,5,2,,,,,,,7.0,,3,1,871.02,1,1,1,241.6281166,직장동료,베트남,0.0034442377901770338,6.769664938701392,2023
7,5,2,,,,,,,7.0,,3,1,1088.78,1,1,1,241.6281166,직장동료,베트남,0.002755377578574184,6.992813082322111,2023
7,5,2,,,,,,,7.0,,3,1,725.85,1,1,1,241.6281166,직장동료,베트남,0.0041330853482124405,6.587343381907437,2023
10,5,2,,,,,,6.0,,,1,1,1175.15,1,1,1,523.2550865,친구,싱가포르,0.0025528655916266007,7.069151078004937,2023
6,4,2,,,,,,6.0,,,3,1,582.65,1,1,1,530.6367118,친구,태국,0.0051488886981893075,6.367586663019273,2023
7,5,2,,,,,,,7.0,,3,1,943.61,1,1,1,241.6281166,직장동료,베트남,0.003179279575248249,6.8497129451882595,2023
7,11,1,1.0,,,,,,,,1,2,616.98,1,3,1,3256.512607,혼자,베트남,0.00810399040487536,6.424836608469154,2023
4,9,2,,,,,,6.0,,,1,1,720.0,1,1,1,2006.57531,친구,미국,0.004166666666666667,6.579251212010101,2023
6,5,2,,2.0,,,5.0,,,,3,1,623.3,1,1,1,866.6758696,가족,태국,0.004813091609176962,6.435027943814805,2023
4,10,2,,,,,,6.0,,,1,1,400.0,1,1,1,307.4069758,친구,미국,0.0075,5.991464547107982,2023
7,5,2,,,,,,,7.0,,3,1,798.44,1,1,1,316.3524804,직장동료,베트남,0.0037573267872351083,6.682659823942682,2023
7,6,2,,,,,,6.0,,,1,2,972.64,1,1,1,241.6281166,친구,베트남,0.003084388879749959,6.880014024000412,2023
7,5,2,,,,,,,7.0,,3,1,943.61,1,1,1,316.3524804,직장동료,베트남,0.003179279575248249,6.8497129451882595,2023
4,6,2,,2.0,,,,,,,1,1,238.33,2,1,1,1503.288407,가족,미국,0.01678345151680443,5.473656267914107,2023
7,5,2,,,,,,,7.0,,3,1,725.85,1,1,1,241.6281166,직장동료,베트남,0.0041330853482124405,6.587343381907437,2023
4,7,2,,,,,,6.0,,,1,1,1110.0,1,1,4,1503.288407,친구,미국,0.005405405405405406,7.01211529430638,2023
7,5,2,,,,,,6.0,,,1,1,417.37,2,3,1,241.6281166,친구,베트남,0.014375733761410738,6.033973118557441,2023
7,5,2,,,,,,6.0,,,1,1,595.2,1,2,1,316.3524804,친구,베트남,0.006720430107526881,6.388897483518882,2023
4,7,2,,,,,,6.0,,,1,1,925.0,2,2,1,2006.57531,친구,미국,0.005405405405405406,6.829793737512425,2023
5,7,2,,,,,,6.0,,,1,1,880.0,1,1,1,284.7977526,친구,홍콩,0.003409090909090909,6.779921907472252,2023
4,6,2,,2.0,,,,,,,1,1,1800.0,3,1,1,989.8513784,가족,미국,0.002777777777777778,7.495541943884256,2023
4,7,2,,,,,,6.0,,,1,1,725.0,2,3,1,345.5834753,친구,미국,0.008275862068965517,6.586171654854675,2023
7,8,2,,,,,,6.0,,,1,2,457.29,3,1,3,2407.287932,친구,베트남,0.015307572874980864,6.12531776294186,2023
4,12,1,1.0,,,,,,,,1,1,3900.0,1,1,1,2006.57531,혼자,미국,0.0007692307692307692,8.268731832117737,2023
3,5,2,,,3.0,,5.0,,,,3,1,868.0,1,1,1,390.2923789,가족,대만,0.0034562211981566822,6.7661917146603505,2023
7,5,2,,,,,,,7.0,,3,1,798.44,1,1,1,316.3524804,직장동료,베트남,0.0037573267872351083,6.682659823942682,2023
18,16,2,,,,,,6.0,,,1,1,1202.82,4,2,1,169.1276645,친구,독일,0.005819657139056551,7.09242407884444,2023
7,5,2,,,,,,,7.0,,3,1,871.02,1,1,1,316.3524804,직장동료,베트남,0.0034442377901770338,6.769664938701392,2023
3,5,2,,2.0,,4.0,,6.0,,,1,1,414.16,2,1,1,755.776471,가족,대만,0.009658103148541626,6.026252372593646,2023
4,7,1,1.0,,,,,,,,1,1,2970.0,2,1,1,345.5834753,혼자,미국,0.0013468013468013469,7.996317231796746,2023
18,14,2,,,,,,6.0,,,1,1,1271.11,2,1,1,169.1276645,친구,독일,0.0031468558976013093,7.147645813471313,2023
3,5,2,,,,,5.0,,7.0,,3,1,799.8,1,1,1,1129.431776,가족,대만,0.0037509377344336087,6.684361696412718,2023
3,7,2,,,,,,6.0,,,1,1,427.8,3,3,1,513.153416,친구,대만,0.016362786348761104,6.0586557966483054,2023
3,5,2,,2.0,,,,6.0,,,3,1,920.7,1,1,1,1052.865607,가족,대만,0.0032583903551645487,6.8251342502938,2023
2,3,2,,,,,,6.0,,,2,1,551.95,2,1,1,1233.961241,친구,일본,0.007247033245765014,6.313457462464361,2023
2,6,1,1.0,,,,,,,,1,1,1145.7,1,1,4,1545.124317,혼자,일본,0.005236973029588897,7.04377108289958,2023
2,3,1,1.0,,,,,,,,1,1,509.2,2,1,4,1204.913455,혼자,일본,0.013747054202670857,6.232840866683252,2023
5,4,2,,2.0,3.0,,,,,,1,1,1404.7,1,1,1,284.7977526,가족,홍콩,0.002135687335374101,7.247579035836864,2023
2,11,2,,2.0,,,,,,,1,1,732.31,2,1,1,1233.961241,가족,일본,0.005462167661236362,6.596203921579413,2023
2,3,2,,,,,,6.0,,,1,1,529.3,1,1,3,1233.961241,친구,일본,0.009446438692612885,6.271555378863942,2023
2,4,2,,,,,,6.0,,,1,1,525.28,1,1,4,1233.961241,친구,일본,0.01142247943953701,6.263931453753282,2023
2,2,2,,,3.0,,,,,,1,1,485.75,1,1,4,1233.961241,가족,일본,0.012352032938754504,6.1856940882575495,2023
2,3,2,,,,,,6.0,,,2,1,2292.74,4,1,1,1794.013643,친구,일본,0.002616956131092056,7.737502887855014,2023
2,6,2,,,3.0,,,,,,1,2,206.36,1,2,1,913.7110026,가족,일본,0.01938360147315371,5.329622216376449,2023
2,3,2,,,,,5.0,,,,1,1,507.19,2,1,1,1545.124317,가족,일본,0.007886590823951576,6.228885686840323,2023
3,4,2,,,,,,6.0,7.0,,1,1,722.3,1,1,1,513.153416,친구,대만,0.004153398864737644,6.582440565056801,2023
2,3,2,,,,,,6.0,,,1,1,388.6,2,1,1,1204.913455,친구,일본,0.010293360782295419,5.96255053694334,2023
2,3,2,,,,,5.0,,,,1,1,609.7,1,1,4,1794.013643,가족,일본,0.009840905363293422,6.4129670329137705,2023
3,6,2,,2.0,,,,,,,1,1,1154.75,1,1,1,755.776471,가족,대만,0.002597964927473479,7.051639149310715,2023
3,5,2,,,,,,6.0,,,3,1,1922.0,1,1,1,1052.865607,친구,대만,0.0015608740894901144,7.561121589530238,2023
2,3,2,,,,,,6.0,,,1,1,602.26,1,1,1,1794.013643,친구,일본,0.004981237339355096,6.400689245757295,2023
2,3,2,,,3.0,,,,,,2,1,470.81,2,1,1,1233.961241,가족,일본,0.008495996261761644,6.154454615602348,2023
2,3,2,,,,,5.0,,,,2,2,923.26,1,1,1,1794.013643,가족,일본,0.0032493555444836775,6.827910884976479,2023
1,5,2,,,,,5.0,,,,3,1,988.98,1,1,1,830.439461,가족,중국,0.00303342838075593,6.89667410897132,2023
3,5,2,,,,,,6.0,,,3,1,930.0,1,1,1,1052.865607,친구,대만,0.0032258064516129032,6.835184586147301,2023
4,18,2,,,,,,6.0,,,1,1,860.0,1,1,3,307.4069758,친구,미국,0.005813953488372093,6.756932389247553,2023
2,4,2,,,,,,6.0,,,2,1,844.2,1,1,1,1545.124317,친구,일본,0.0035536602700781805,6.738389433348399,2023
1,21,1,1.0,,,,,,,,1,2,609.72,1,1,1,2734.754576,혼자,중국,0.00492029128124385,6.412999835393641,2023
1,5,2,,2.0,,,,,,,3,1,904.98,1,1,1,1672.039895,가족,중국,0.003314990386527879,6.807912844008216,2023
1,5,2,,,,,,,,8.0,3,1,710.32,1,1,1,783.1301735,기타,중국,0.0042234485865525395,6.565715572724072,2023
2,4,2,,,,,5.0,,,,1,1,556.1,2,1,3,1794.013643,가족,일본,0.010789426362165077,6.320948134193518,2023
16,15,1,1.0,,,,,,,,3,1,9177.08,1,1,1,925.5067494,혼자,영국,0.00032690136731945235,9.124464350226805,2023
3,5,2,,,,,,,7.0,,1,1,899.0,1,1,1,755.776471,직장동료,대만,0.0033370411568409346,6.80128303447162,2023
2,4,2,,,,,,6.0,,,1,1,763.8,1,1,1,1204.913455,친구,일본,0.003927729772191673,6.6383059747914155,2023
16,11,2,,,,,,6.0,,,1,1,1335.29,2,1,1,145.6995669,친구,영국,0.0029956039512016117,7.1969037757080825,2023
1,5,2,,2.0,,,,,,,3,1,1171.35,1,1,1,2745.823132,가족,중국,0.002561147394032527,7.065912208776794,2023
2,3,2,,,,,,6.0,,,1,1,568.16,1,1,1,1545.124317,친구,일본,0.005280202759785976,6.342403069194778,2023
3,5,2,,2.0,,,5.0,6.0,,,3,1,846.3,1,1,1,1297.839139,가족,대만,0.003544842254519674,6.74087390667606,2023
10,10,2,,,,,,6.0,,,1,1,4071.47,4,4,1,286.6656013,친구,싱가포르,0.002210503822943556,8.311759392588256,2023
3,5,2,,,,,,6.0,,,1,1,936.2,2,1,1,513.153416,친구,대만,0.004272591326639607,6.84182912886597,2023
2,4,2,,2.0,,,,,,,1,1,274.7,2,1,1,913.7110026,가족,일본,0.014561339643247179,5.615679593101228,2023
2,3,2,,2.0,,,,,,,2,1,542.03,1,1,1,1512.916753,가족,일본,0.005534748999132889,6.295321350461366,2023
1,5,2,,2.0,,,,,,8.0,3,1,850.34,1,2,1,2734.754576,가족,중국,0.00470400075264012,6.745636269505689,2023
3,4,2,,,,,5.0,,,,1,1,945.5,1,1,1,513.153416,가족,대만,0.0031729243786356425,6.851713888098512,2023
3,5,2,,,,,5.0,,,,1,1,348.75,2,1,1,1129.431776,가족,대만,0.011469534050179211,5.854355333135575,2023
3,5,2,,2.0,,4.0,5.0,6.0,,,3,1,868.0,1,1,1,755.776471,가족,대만,0.0034562211981566822,6.7661917146603505,2023
1,4,1,1.0,,,,,,,,1,1,853.75,2,1,1,1353.022264,혼자,중국,0.004685212298682284,6.749638410885,2023
10,9,2,,,,,,6.0,,,1,1,1519.97,3,3,1,261.191919,친구,싱가포르,0.004605354053040521,7.326445876803443,2023
10,5,2,,2.0,,4.0,,,,,3,1,1389.96,1,1,1,708.793039,가족,싱가포르,0.002158335491668825,7.237030248732255,2023
3,5,2,,2.0,,,,,,,1,1,705.25,1,1,1,1297.839139,가족,대만,0.004253810705423609,6.558552349882105,2023
18,8,2,,,3.0,,,,,,3,1,3335.34,1,1,1,169.1276645,가족,독일,0.0008994585259673676,8.112329902178763,2023
3,6,1,1.0,,,,,,,,1,2,310.0,1,1,1,390.2923789,혼자,대만,0.00967741935483871,5.736572297479192,2023
2,4,2,,,,,,6.0,,,2,1,670.0,1,1,1,1794.013643,친구,일본,0.004477611940298508,6.507277712385012,2023
10,11,2,,2.0,,,,,,,1,1,2952.45,1,1,1,708.793039,가족,싱가포르,0.0010161052685058172,7.990390613127106,2023
10,6,1,1.0,,,,,,,,1,1,3065.45,2,1,4,286.6656013,혼자,싱가포르,0.0022835146552708414,8.027949656516796,2023
10,9,2,,2.0,,,5.0,,,,1,1,1360.8,2,1,1,708.793039,가족,싱가포르,0.0029394473838918285,7.215828041081652,2023
3,5,2,,,,,,6.0,,,1,1,1333.0,2,1,1,755.776471,친구,대만,0.003000750187546887,7.195187320178709,2023
3,5,2,,2.0,,4.0,5.0,6.0,,,3,1,855.6,1,1,1,755.776471,가족,대만,0.0035063113604488078,6.751802977208251,2023
3,6,2,,,,,,6.0,,,1,1,978.05,1,1,1,513.153416,친구,대만,0.0030673278462246306,6.885560793472369,2023
2,4,2,,,3.0,,,,,,1,1,311.55,1,1,1,1545.124317,가족,일본,0.009629272989889264,5.741559838990231,2023
3,5,2,,2.0,,4.0,5.0,,,,3,1,1016.8,1,1,1,746.0896687,가족,대만,0.002950432730133753,6.9244157198752445,2023
2,5,2,,2.0,,,,,,,1,2,432.82,2,2,1,1545.124317,가족,일본,0.011552146388799039,6.070321937185477,2023
2,3,2,,,3.0,,,,,,1,1,442.2,1,1,3,1545.124317,가족,일본,0.011307100859339666,6.091762268423346,2023
1,4,2,,,,,,6.0,,,1,1,1413.81,2,1,1,830.439461,친구,중국,0.0028292344798806065,7.254043466848068,2023
5,5,2,,,,,5.0,,,,1,1,910.5,1,2,1,527.3676126,가족,홍콩,0.004393190554640308,6.813993899167663,2023
1,5,1,1.0,,,,,,,,3,1,1300.43,1,1,1,830.439461,혼자,중국,0.0023069292464800105,7.170450257988315,2023
5,4,1,1.0,,,,,,,,1,1,1506.86,2,4,1,1156.35405,혼자,홍콩,0.004645421605192254,7.317783294510113,2023
1,5,1,1.0,,,,,,,,3,1,2445.14,1,1,1,1313.50431,혼자,중국,0.0012269236117359334,7.801857659983399,2023
2,3,1,1.0,,,,,,,,1,1,1386.9,2,1,1,1611.332505,혼자,일본,0.002884130074266349,7.2348263196622895,2023
5,4,1,1.0,,,,,,,,1,1,625.73,2,3,1,239.9076869,혼자,홍콩,0.009588800281271475,6.4389189681550745,2023
5,4,2,,,,4.0,,,,,1,1,1049.69,4,1,1,978.2220023,가족,홍콩,0.005715973287351504,6.956250161464984,2023
1,5,1,1.0,,,,,,,,1,1,9549.51,1,1,1,1523.077761,혼자,중국,0.00031415224446071057,9.164245123257906,2023
2,3,2,,,,4.0,,,,,2,1,1088.75,1,1,1,1794.013643,가족,일본,0.0027554535017221583,6.992785528166713,2023
5,5,2,,2.0,,,,,,,1,1,4495.04,2,2,1,978.2220023,가족,홍콩,0.0011123371538406777,8.410729845642544,2023
2,4,1,1.0,,,,,,,,1,1,680.05,1,1,1,1233.961241,혼자,일본,0.004411440335269466,6.5221663248787625,2023
5,4,2,,,,,,,7.0,,1,2,575.03,1,3,1,978.2220023,직장동료,홍콩,0.008695198511382016,6.354422213349382,2023
2,5,2,,,,,,6.0,,,1,1,745.71,2,1,1,1794.013643,친구,일본,0.0053640155020048,6.61433678467842,2023
5,4,2,,2.0,,,,,,,1,1,733.25,1,1,2,284.7977526,가족,홍콩,0.005455165359699966,6.59748670785756,2023
4,7,2,,,,,,6.0,,,1,1,1000.0,4,1,1,345.5834753,친구,미국,0.006,6.907755278982137,2023
5,11,2,,,,,,6.0,,,1,1,2745.55,2,1,4,284.7977526,친구,홍콩,0.002549580229826446,7.917736698172111,2023
5,4,2,,,,,,6.0,,,1,1,970.52,2,1,1,978.2220023,친구,홍콩,0.004121501875283353,6.877832010330779,2023
5,5,2,,2.0,,,,,,,2,1,1098.22,2,1,1,239.9076869,가족,홍콩,0.0036422574711806378,7.001445966297956,2023
5,5,1,1.0,,,,,,,,1,1,2324.14,1,1,1,239.9076869,혼자,홍콩,0.001290800037863468,7.751105357121244,2023
1,5,2,,,,,,6.0,,,1,1,1058.65,1,1,1,1523.077761,친구,중국,0.0028337977612997683,6.964749790501945,2023
